z,gr,tcwt
30.0,0.10839861880557833,0.15836388945673727
29.949899799599198,0.10841277057118393,0.15834214834915852
29.899799599198396,0.10842697008401436,0.15831989720049972
29.849699398797597,0.1084412175860001,0.15829713165792653
29.799599198396795,0.10845551332070791,0.1582738473338938
29.749498997995993,0.10846985753335497,0.1582500398058886
29.69939879759519,0.10848425047082265,0.15822570461617147
29.649298597194388,0.1084986923816707,0.15820083727151707
29.599198396793586,0.10851318351615158,0.1581754332429528
29.549098196392787,0.10852772412622486,0.15814948796549708
29.498997995991985,0.10854231446557178,0.1581229968378956
29.448897795591183,0.10855695478960997,0.15809595522235703
29.39879759519038,0.10857164535550834,0.1580683584442871
29.34869739478958,0.10858638642220216,0.15804020179202194
29.298597194388776,0.1086011782504081,0.1580114805165598
29.248496993987978,0.10861602110263971,0.15798218983129203
29.198396793587175,0.10863091524322288,0.157952324911733
29.148296593186373,0.10864586093831147,0.15792188089524853
29.09819639278557,0.10866085845590312,0.1578908528807836
29.04809619238477,0.10867590806585535,0.15785923592858922
28.997995991983966,0.1086910100399015,0.1578270250599476
28.947895791583168,0.1087061646516673,0.15779421525689713
28.897795591182366,0.10872137217668716,0.15776080146195595
28.847695390781563,0.10873663289242097,0.15772677857784462
28.79759519038076,0.10875194707827085,0.15769214146720814
28.74749498997996,0.10876731501559825,0.15765688495233676
28.697394789579157,0.10878273698774099,0.1576210038148862
28.647294589178358,0.10879821328003088,0.15758449279559705
28.597194388777556,0.10881374417981107,0.15754734659401337
28.547094188376754,0.10882932997645385,0.15750955986820028
28.49699398797595,0.10884497096137868,0.1574711272344615
28.44689378757515,0.10886066742807017,0.15743204326705545
28.396793587174347,0.10887641967209652,0.15739230249791136
28.34669338677355,0.10889222799112795,0.15735189941634442
28.296593186372746,0.10890809268495545,0.15731082846877054
28.246492985971944,0.10892401405550967,0.15726908405842047
28.196392785571142,0.10893999240688011,0.1572266605450539
28.14629258517034,0.10895602804533427,0.1571835522446724
28.096192384769537,0.10897212127933734,0.15713975342923273
28.04609218436874,0.1089882724195719,0.1570952583263594
27.995991983967937,0.10900448177895782,0.15705006111905717
27.945891783567134,0.10902074967267245,0.15700415594542333
27.895791583166332,0.10903707641817095,0.15695753689835945
27.84569138276553,0.10905346233520707,0.15691019802528394
27.79559118236473,0.10906990774585379,0.1568621333278435
27.74549098196393,0.10908641297452444,0.15681333676162532
27.695390781563127,0.10910297834799398,0.1567638022358691
27.645290581162325,0.10911960419542058,0.15671352361317933
27.595190380761522,0.10913629084836725,0.15666249470923757
27.54509018036072,0.10915303864082393,0.15661070929251536
27.494989979959918,0.10916984790922975,0.15655816108398718
27.44488977955912,0.10918671899249538,0.15650484375684406
27.394789579158317,0.10920365223202587,0.15645075093620758
27.344689378757515,0.10922064797174354,0.15639587619884443
27.294589178356713,0.1092377065581113,0.15634021307288176
27.24448897795591,0.10925482834015612,0.1562837550375233
27.194388777555112,0.10927201366949271,0.15622649552276613
27.14428857715431,0.1092892629003476,0.1561684279091185
27.094188376753507,0.1093065763895834,0.1561095455273188
27.044088176352705,0.10932395449672337,0.15604984165805533
26.993987975951903,0.10934139758397621,0.1559893095316876
26.9438877755511,0.10935890601626125,0.15592794232796883
26.8937875751503,0.10937648016123369,0.15586573317576968
26.8436873747495,0.10939412038931047,0.15580267515280388
26.793587174348698,0.10941182707369607,0.15573876128535516
26.743486973947896,0.10942960059040881,0.15567398454800607
26.693386773547093,0.10944744131830747,0.15560833786336875
26.64328657314629,0.10946534963911808,0.15554181410181744
26.593186372745492,0.10948332593746109,0.15547440608122343
26.54308617234469,0.10950137060087886,0.15540610656669185
26.492985971943888,0.1095194840198634,0.15533690827030122
26.442885771543086,0.10953766658788458,0.1552668038508453
26.392785571142284,0.10955591870141837,0.1551957859135775
26.34268537074148,0.10957424075997578,0.1551238470099584
26.292585170340683,0.1095926331661318,0.15505097963740577
26.24248496993988,0.10961109632555487,0.15497717623904805
26.19238476953908,0.10962963064703664,0.1549024292034809
26.142284569138276,0.10964823654252208,0.15482673086452722
26.092184368737474,0.10966691442713983,0.15475007350100056
26.04208416833667,0.10968566471923313,0.15467244933647256
25.991983967935873,0.10970448784039089,0.15459385053904418
25.94188376753507,0.10972338421547921,0.1545142692211209
25.89178356713427,0.10974235427267331,0.15443369743919233
25.841683366733466,0.10976139844348981,0.1543521271936164
25.791583166332664,0.10978051716281925,0.154269550428408
25.741482965931866,0.10979971086895922,0.15418595903103252
25.69138276553106,0.10981898000364775,0.1541013448322047
25.64128256513026,0.1098383250120971,0.15401569960569256
25.59118236472946,0.10985774634302792,0.15392901506812678
25.541082164328657,0.10987724444870393,0.1538412828788161
25.490981963927855,0.10989681978496693,0.15375249463956853
25.440881763527052,0.10991647281127213,0.15366264189451856
25.390781563126254,0.10993620399072418,0.15357171612996132
25.34068136272545,0.10995601379011322,0.15347970877419287
25.29058116232465,0.10997590267995189,0.15338661119735808
25.240480961923847,0.10999587113451215,0.153292414711305
25.190380761523045,0.11001591963186319,0.1531971105694476
25.140280561122246,0.11003604865390929,0.15310068996663548
25.090180360721444,0.11005625868642835,0.15300314403903217
25.04008016032064,0.11007655021911096,0.15290446386400172
24.98997995991984,0.11009692374559972,0.15280464046000378
24.939879759519037,0.11011737976352931,0.15270366478649786
24.889779559118235,0.11013791877456675,0.15260152774385682
24.839679358717433,0.1101585412844524,0.15249822017329012
24.789579158316634,0.11017924780304128,0.15239373285677682
24.739478957915832,0.11020003884434511,0.1522880565170091
24.68937875751503,0.11022091492657456,0.15218118181734663
24.639278557114228,0.1102418765721823,0.1520730993617814
24.589178356713425,0.11026292430790643,0.1519637996949148
24.539078156312627,0.11028405866481446,0.15185327330194598
24.488977955911825,0.11030528017834791,0.15174151060867244
24.438877755511022,0.11032658938836735,0.15162850198150368
24.38877755511022,0.11034798683919805,0.1515142377274873
24.338677354709418,0.11036947307967625,0.15139870809434922
24.288577154308616,0.11039104866319592,0.15128190327054747
24.238476953907814,0.11041271414775611,0.1511638133853403
24.188376753507015,0.110434470096009,0.15104442850886932
24.138276553106213,0.11045631707530841,0.15092373865225817
24.08817635270541,0.11047825565775896,0.1508017337677265
24.03807615230461,0.11050028642026594,0.15067840374872077
23.987975951903806,0.1105224099445856,0.15055373843006162
23.937875751503007,0.11054462681737645,0.1504277275881089
23.887775551102205,0.11056693763025072,0.15030036094094426
23.837675350701403,0.11058934297982684,0.15017162814857266
23.7875751503006,0.11061184346778244,0.15004151881314257
23.7374749498998,0.1106344397009081,0.14991002247918625
23.687374749499,0.11065713229116166,0.14977712863387985
23.637274549098194,0.11067992185572338,0.14964282670732484
23.587174348697395,0.11070280901705168,0.14950710607285078
23.537074148296593,0.11072579440293961,0.14936995604734013
23.48697394789579,0.11074887864657222,0.14923136589157635
23.43687374749499,0.11077206238658432,0.14909132481061516
23.386773547094187,0.11079534626711945,0.14894982195418038
23.336673346693388,0.11081873093788913,0.14880684641708458
23.286573146292586,0.1108422170542332,0.14866238723967545
23.236472945891784,0.11086580527718089,0.14851643340830903
23.18637274549098,0.11088949627351263,0.14836897385584985
23.13627254509018,0.1109132907158227,0.14821999746219938
23.08617234468938,0.11093718928258256,0.14806949305485337
23.036072144288575,0.11096119265820535,0.14791744940948912
22.985971943887776,0.11098530153311084,0.14776385525058322
22.935871743486974,0.11100951660379153,0.147608699252061
22.88577154308617,0.1110338385728795,0.14745197003797839
22.83567134268537,0.1110582681492141,0.14729365618323723
22.785571142284567,0.11108280604791065,0.147133746214335
22.73547094188377,0.11110745299043001,0.14697222861014989
22.685370741482966,0.11113220970464902,0.14680909180276222
22.635270541082164,0.11115707692493192,0.14664432417831352
22.585170340681362,0.11118205539220281,0.14647791407790378
22.53507014028056,0.11120714585401895,0.14630984979852873
22.48496993987976,0.11123234906464506,0.14614011959405732
22.43486973947896,0.11125766578512873,0.14596871167625175
22.384769539078157,0.11128309678337676,0.1457956142158299
22.334669338677354,0.1113086428342325,0.14562081534357263
22.284569138276552,0.1113343047195544,0.1454443031514761
22.23446893787575,0.11136008322829537,0.14526606569395148
22.184368737474948,0.11138597915658344,0.14508609098907202
22.13426853707415,0.11141199330780349,0.1449043670198705
22.084168336673347,0.11143812649268006,0.1447208817356866
22.034068136272545,0.11146437952936113,0.14453562305356724
21.983967935871743,0.11149075324350342,0.14434857885972024
21.93386773547094,0.11151724846835853,0.1441597370110233
21.88376753507014,0.11154386604486047,0.1439690853365896
21.833667334669336,0.1115706068217143,0.1437766116393917
21.783567134268537,0.111597471655486,0.1435823036979455
21.733466933867735,0.11162446141069367,0.14338614926805526
21.683366733466933,0.1116515769598999,0.14318813608462233
21.633266533066134,0.11167881918380558,0.14298825186351846
21.58316633266533,0.11170618897134475,0.14278648430352583
21.53306613226453,0.11173368721978115,0.14258282108834575
21.482965931863728,0.11176131483480578,0.14237724988867748
21.432865731462925,0.11178907273063605,0.14216975836436951
21.382765531062123,0.11181696183011632,0.14196033416664494
21.33266533066132,0.11184498306481967,0.14174896494040298
21.282565130260522,0.11187313737515142,0.14153563832659904
21.232464929859717,0.11190142571045388,0.14132034196470475
21.182364729458918,0.11192984902911261,0.14110306349525084
21.132264529058116,0.11195840829866446,0.1408837905624546
21.082164328657313,0.11198710449590676,0.14066251081693426
21.032064128256515,0.11201593860700837,0.14043921191851294
20.98196392785571,0.11204491162762226,0.1402138815391138
20.93186372745491,0.11207402456299967,0.13998650736575002
20.881763527054108,0.11210327842810593,0.13975707710361057
20.831663326653306,0.11213267424773801,0.1395255784792459
20.781563126252507,0.11216221305664381,0.13929199924385494
20.7314629258517,0.11219189589964292,0.1390563271766766
20.681362725450903,0.11222172383174958,0.13881855008848892
20.6312625250501,0.11225169791829713,0.13857865582521772
20.5811623246493,0.11228181923506429,0.13833663227165852
20.531062124248496,0.11231208886840349,0.13809246735531416
20.480961923847694,0.11234250791537095,0.1378461490503516
20.430861723446895,0.11237307748385866,0.1375976653816805
20.38076152304609,0.11240379869272843,0.1373470044291569
20.33066132264529,0.11243467267194787,0.13709415433191588
20.28056112224449,0.11246570056272837,0.13683910329283533
20.230460921843687,0.11249688351766521,0.13658183958313547
20.180360721442888,0.11252822270087966,0.13632235154711686
20.130260521042082,0.1125597192881634,0.1360606276070406
20.080160320641284,0.11259137446712485,0.1357966562681548
20.03006012024048,0.11262318943733798,0.13553042612387034
19.97995991983968,0.11265516541049314,0.13526192586109065
19.929859719438877,0.11268730361055035,0.13499114426569875
19.879759519038075,0.11271960527389487,0.13471807022820573
19.829659318637276,0.112752071649495,0.13444269274956525
19.77955911823647,0.11278470399906254,0.13416500094715744
19.72945891783567,0.11281750359721548,0.13388498406094762
19.67935871743487,0.11285047173164342,0.13360263145982326
19.629258517034067,0.11288360970327521,0.13331793264811406
19.57915831663327,0.11291691882644955,0.13303087727230042
19.529058116232463,0.11295040042908791,0.1327414551279137
19.478957915831664,0.1129840558528704,0.1324496561666348
19.428857715430862,0.11301788645341415,0.1321554705035944
19.37875751503006,0.1130518936004546,0.1318588884248812
19.328657314629258,0.11308607867802958,0.13155990039526255
19.278557114228455,0.11312044308466634,0.13125849706612366
19.228456913827657,0.11315498823357135,0.13095466928362956
19.17835671342685,0.11318971555282337,0.1306484080971168
19.128256513026052,0.11322462648556922,0.13033970476771986
19.07815631262525,0.11325972249022304,0.13002855077723766
19.028056112224448,0.1132950050406683,0.1297149378372473
18.97795591182365,0.11333047562646342,0.12939885789847033
18.927855711422843,0.11336613575305032,0.1290803031603976
18.877755511022045,0.11340198694196671,0.12875926608118035
18.827655310621243,0.11343803073106123,0.1284357393877918
18.77755511022044,0.11347426867471269,0.12810971608646865
18.727454909819638,0.11351070234405235,0.12778118947343714
18.677354709418836,0.11354733332718998,0.12745015314593158
18.627254509018037,0.11358416322944372,0.12711660101351246
18.57715430861723,0.1136211936735734,0.12678052730969125
18.527054108216433,0.11365842630001786,0.12644192660386927
18.47695390781563,0.11369586276713611,0.12610079381359857
18.42685370741483,0.11373350475145244,0.12575712421717208
18.37675350701403,0.1137713539479055,0.12541091346655153
18.326653306613224,0.11380941207010163,0.12506215760064068
18.276553106212425,0.11384768085057216,0.12471085305891268
18.226452905811623,0.11388616204103526,0.12435699669539933
18.17635270541082,0.11392485741266184,0.12400058579305193
18.126252505010022,0.11396376875634606,0.12364161807848119
18.076152304609217,0.11400289788298049,0.12328009173708625
18.026052104208418,0.11404224662373541,0.12291600542858164
17.975951903807616,0.11408181683034345,0.12254935830293118
17.925851703406813,0.11412161037538837,0.12218015001669905
17.87575150300601,0.11416162915259936,0.1218083807498272
17.82565130260521,0.11420187507714973,0.12143405122284938
17.77555110220441,0.11424235008596112,0.1210571627145516
17.725450901803605,0.1142830561380127,0.12067771708008966
17.675350701402806,0.11432399521465567,0.12029571676957436
17.625250501002004,0.11436516931993312,0.11991116484713435
17.5751503006012,0.1144065804809056,0.11952406501046876
17.525050100200403,0.11444823074798188,0.11913442161089965
17.474949899799597,0.1144901221952559,0.11874223967393606
17.4248496993988,0.11453225692084933,0.11834752492036192
17.374749498997996,0.11457463704725993,0.11795028378785766
17.324649298597194,0.11461726472171635,0.1175505234531698
17.274549098196392,0.11466014211653881,0.11714825185483906
17.22444889779559,0.11470327142950641,0.11674347771650025
17.17434869739479,0.11474665488423048,0.11633621057076564
17.124248496993985,0.11479029473053498,0.11592646078370573
17.074148296593187,0.11483419324484329,0.11551423957994002
17.024048096192384,0.11487835273057204,0.11509955906834987
16.973947895791582,0.11492277551853192,0.11468243226842936
16.923847695390783,0.11496746396733555,0.1142628731372851
16.873747494989978,0.1150124204638128,0.11384089659730054
16.82364729458918,0.11505764742343341,0.1134165185644787
16.773547094188377,0.1151031472907374,0.11298975597747643
16.723446893787575,0.11514892253977303,0.11256062682734616
16.673346693386772,0.11519497567454295,0.1121291501879987
16.62324649298597,0.11524130922945824,0.11169534624740232
16.57314629258517,0.11528792576980083,0.1112592363395334
16.523046092184366,0.11533482789219439,0.11082084297709284
16.472945891783567,0.11538201822508372,0.1103801898850053
16.422845691382765,0.11542949942922323,0.10993730203471491
16.372745490981963,0.1154772741981741,0.10949220567929456
16.322645290581164,0.11552534525881085,0.10904492838938407
16.27254509018036,0.11557371537183725,0.10859549908997292
16.22244488977956,0.1156223873323119,0.10814394809804499
16.172344689378757,0.11567136397018347,0.10769030716109924
16.122244488977955,0.11572064815083621,0.10723460949656535
16.072144288577153,0.1157702427756454,0.10677688983212874
16.02204408817635,0.1158201507825436,0.10631718444698283
15.97194388777555,0.11587037514659729,0.10585553121402405
15.921843687374748,0.11592091888059475,0.10539196964300745
15.871743486973948,0.11597178503564493,0.10492654092467896
15.821643286573146,0.1160229767017877,0.10445928797590048
15.771543086172345,0.1160744970086161,0.10399025548578632
15.721442885771543,0.11612634912591013,0.10351948996286553
15.67134268537074,0.11617853626428305,0.10304703978328829
15.62124248496994,0.1162310616758401,0.1025729552400928
15.571142284569138,0.11628392865484989,0.10209728859354804
15.521042084168336,0.11633714053842902,0.10162009412259022
15.470941883767535,0.11639070070723989,0.10114142817736853
15.420841683366733,0.11644461258620242,0.10066134923291543
15.370741482965931,0.11649887964521943,0.10017991794395904
15.32064128256513,0.11655350539991656,0.0996971972008911
15.270541082164328,0.11660849341239675,0.0992132521869073
15.220440881763526,0.11666384729200965,0.09872815043633407
15.170340681362726,0.11671957069613646,0.09824196189415643
15.120240480961924,0.11677566733099023,0.09775475897676099
15.070140280561121,0.11683214095243247,0.09726661663390726
15.02004008016032,0.11688899536680586,0.09677761241194113
14.969939879759519,0.11694623443178415,0.09628782651826148
14.919839679358716,0.11700386205723884,0.09579734188705302
14.869739478957916,0.11706188220612371,0.09530624424629512
14.819639278557114,0.11712029889537741,0.09481462218605716
